FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
MA0099.2.JUN::FOS	123	69.1011	C2CD4A,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,CACNA1H,GABRB3,NALCN,PAPPA2,EML5,LIG4,DCX,HMGCLL1,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,NBEA,PCLO,SYT14,MCTP2,FAM135A,TRPM3,TSPYL5,KCNK16,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,ST8SIA3,PCDH17,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,CACNB2,SGCB,SGCZ,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,PGR,DGKB,ABCC9,NR3C2,RAB3C,ST6GALNAC5,FAM84A,PDK4,SPATA7,STXBP5L	CADM1,KIAA1257,FLJ25770,KCNB2,ADAMTS2,PVRL3,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,LRRTM3,NEGR1,KIAA0774,GPR27,FAM148A,MS4A8B,MMP16,TMEM132D,ST18,KIAA1486,KCNMA1,ZNF585B,SDK1,FAM135B,FAM123C,ZNF223,TSHZ3,SULT4A1,TMEM196,HS6ST3,PDX1,FOXC1,RORB,ATRNL1,GDAP1,NMNAT3,OXGR1,BARX2,KIAA1804,RNF150,PDZRN3,D4S234E,ODZ3,SIM1,SERPINI2,PCDH20,RTN1,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2
UP00056_1_Rfx4_primary	123	69.1011	KIAA1257,SPTB,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,CACNA1H,ADAMTS2,RORB,EML5,MAGI2,GLP1R,NECAB2,JAKMIP2,FAM19A4,TSC22D1,FAM84A,NEGR1,MTUS2,CCDC158,DZIP3,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GABRG2,SLC7A2,ENAM,CNTN1,CNTN4,TMEM132D,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,KCNK16,C2CD4A,GRIK2,IAPP,TTC8,PAX6,C3ORF14,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXP2,AGBL4,TENM3,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,RNF150,RIMS2,FBXW7,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,SLC35F4,PRUNE2,PDK4,SPATA7	ISL1,CPE,FLJ25770,PAM,LIG4,NSG1,PCDHAC1,DCX,LRRTM3,KLHL1,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,BMP5,FAM148A,SCGB2A1,ROBO2,MS4A8B,DIRAS2,GRIA2,GRIA4,KL,KIAA1486,NBEA,RASEF,FAM123C,ZNF223,TSHZ3,MEIS3,UNC5D,SULT4A1,TMEM61,FOXC1,MYO3A,SCG2,CADPS,ATRNL1,SGCZ,NMNAT3,RIMBP2,HMGCLL1,BARX2,D4S234E,ODZ3,SLC5A8,G6PC2,SERPINI2,C9ORF150,ST6GALNAC5,KIAA1383,PCP4,STXBP5L,SYT14
UP00124_1_Ipf1_3815.1	123	69.1011	KIAA1257,ISL1,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,ADAMTS2,EML5,LIG4,DCX,JAKMIP2,FAM19A4,TSC22D1,FAM84A,KLHL1,CCDC158,ROR1,BMP5,DZIP3,ROBO2,SYT4,NRXN1,ZSCAN18,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,NBEA,PCLO,RASEF,MCTP2,FAM135A,TRPM3,TSPYL5,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,NALCN,ST8SIA3,TMEM196,PDX1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,RTN1,RAB3C,ST6GALNAC5,SLC35F4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	SPTB,CPE,FLJ25770,KCNB2,CACNA1H,PVRL3,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,LRRTM3,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,MS4A8B,LSAMP,MMP16,TMEM132D,TMEM132B,KIAA1486,KCNMA1,ZNF585B,SDK1,FAM135B,FAM123C,ZNF223,TSHZ3,SULT4A1,PCDH17,HS6ST3,FOXC1,RORB,ATRNL1,SGCZ,OXGR1,HMGCLL1,BARX2,KIAA1804,D4S234E,ODZ3,SIM1,GRIK2,PCDH20,NR3C2,C9ORF150,KIAA1383,SLC18A2,PCP4,SYT14
UP00136_1_Prrx2_3072.1	123	69.1011	KIAA1257,MEIS3,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NALCN,RORB,LIG4,DCX,GLP1R,JAKMIP2,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CCDC158,ROR1,BMP5,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,SYT14,FAM135A,TRPM3,SDK1,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,MCTP2,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,PAPPA2,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,RAB3C,DACH1,ST6GALNAC5,FAM84A,PDK4,SPATA7,STXBP5L	ISL1,SPTB,FLJ25770,KCNB2,CACNA1H,ADAMTS2,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,NECAB2,FAM19A4,LRRTM3,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,MS4A8B,MMP16,TMEM132D,ST18,TMEM132B,KIAA1486,RASEF,GNAI1,FAM135B,FAM123C,ZNF223,TSHZ3,TMEM61,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,GAD2,ATRNL1,SGCZ,HMGCLL1,KIAA1804,RGS17,D4S234E,ODZ3,SIM1,NR3C2,C9ORF150,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2,DZIP3
UP00156_1_Msx2_3449.1	123	69.1011	KIAA1257,ISL1,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,GABRB3,ADAMTS2,PAPPA2,LIG4,MAGI2,DCX,HMGCLL1,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CCDC158,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN1,CNTN4,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,PCLO,SYT14,FAM135A,TRPM3,TSPYL5,KCNK16,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,ST8SIA3,PDX1,FOXP2,MYO3A,RORB,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,MCTP2,FGF14,GDAP1,CACNB2,SGCB,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,TMEM63C,SLC17A6,KL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,PGR,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,RAB3C,NBEA,CADPS,FAM84A,SLC35F4,PDK4,SPATA7,STXBP5L	SPTB,FLJ25770,MS4A8,KCNB2,CACNA1H,EML5,NSG1,PCDHAC1,NECAB2,LRRTM3,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,FAM148A,MS4A8B,MMP16,DIRAS2,GRIA4,TMEM132D,ST18,KIAA1486,ZNF585B,SDK1,GNAI1,FAM135B,FAM123C,ZNF223,TSHZ3,TMEM61,NALCN,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,GAD2,ATRNL1,SGCZ,KIAA1804,RGS17,NEUROD1,RALYL,D4S234E,ODZ3,SIM1,CERKL,NR3C2,C9ORF150,KIAA1383,SLC18A2,PCP4,PRUNE2
UP00159_1_Six2_2307.2	123	69.1011	C2CD4A,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,CCDC158,ROR1,BMP5,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,ELAVL4,MMP16,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,KBTBD7,CHODL,AMER3,MEIS3,MEIS2,MAP10,NBEA,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,TRPM3,TSPYL5,ZNF223,KCNK16,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,PCDH17,HS6ST3,PDX1,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,LIG4,GDAP1,CACNB2,SGCZ,RNF150,FGF14,RIMBP2,HMGCLL1,SLCO1A2,KCNB2,C1ORF168,GABRB3,RGS17,TMEM63C,GRIK2,RALYL,PRKACB,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,NR3C2,RTN1,DACH1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,KIAA1257,ISL1,FLJ25770,CACNA1H,ADAMTS2,PVRL3,PCDHAC1,NECAB2,LRRTM3,KLHL1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,MS4A8B,NYAP2,ENAM,TMEM132D,TMEM132B,KIAA1486,LIMCH1,ABHD10,KCNMA1,IGSF11,SDK1,FAM135B,FAM123C,TSHZ3,NALCN,ST8SIA3,TMEM196,FOXC1,RORB,SGCB,NMNAT3,OXGR1,RIMS2,FBXW7,BARX2,KIAA1804,ANKS1B,PDZRN3,NEUROD1,SLC17A6,D4S234E,ODZ3,PCDH20,RAB3C,C9ORF150,KIAA1383,SLC18A2,DZIP3,SYT14
UP00187_1_Alx4_1744.1	123	69.1011	KIAA1257,MEIS3,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,GABRB3,NALCN,PAPPA2,LIG4,DCX,GLP1R,JAKMIP2,TSC22D1,CPE,KLHL1,CCDC158,ROR1,BMP5,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,SYT14,FAM135A,TRPM3,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,ST8SIA3,PDX1,FOXP2,MYO3A,RORB,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,MCTP2,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,NEUROD1,SLC17A6,RALYL,PRKACB,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,DACH1,ST6GALNAC5,FAM84A,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,ISL1,FLJ25770,MS4A8,KCNB2,CACNA1H,ADAMTS2,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,NECAB2,FAM19A4,LRRTM3,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,MS4A8B,MMP16,TMEM132D,TMEM132B,KIAA1486,RASEF,SDK1,GNAI1,FAM135B,FAM123C,TSPYL5,ZNF223,TSHZ3,IAPP,SULT4A1,TMEM61,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,ATRNL1,TMEM63C,FGF14,D4S234E,ODZ3,SIM1,NR3C2,RAB3C,C9ORF150,KIAA1383,SLC35F4,SLC18A2
MA0059.1.MYC::MAX	122	68.5393	C2CD4A,MEIS3,SPTB,CPE,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,CACNA1H,RGS4,NALCN,RORB,EML5,ATRNL1,NSG1,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,SYT14,TSC22D1,MTUS2,CACNA2D1,ROR1,NKX6-1,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,CNTN1,CNTN4,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,IGSF11,MAP10,PVRL3,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,SULT4A1,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,AGBL4,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,KIAA1804,SLCO1A2,ANKS1B,NOL4,C1ORF168,GABRB3,OXGR1,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,CADPS,SLC35F4,PDK4,SPATA7,STXBP5L	KIAA1257,ISL1,FLJ25770,KCNB2,PAM,ADAMTS2,LIG4,PCDHAC1,MAGI2,DCX,GLP1R,LRRTM3,FAM84A,NEGR1,KLHL1,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SYT4,MS4A8B,ELP4,NYAP2,GRIA4,ENAM,TMEM132D,KIAA1486,KCNMA1,ZNF585B,FAM123C,IAPP,C3ORF14,TMEM61,MEIS2,HS6ST3,MYO3A,SCG2,TENM3,NMNAT3,BARX2,PDZRN3,RGS17,TMEM63C,SLC17A6,D4S234E,ODZ3,G6PC2,CERKL,GRIK2,C9ORF150,ST6GALNAC5,KIAA1383,PCP4,PRUNE2,DZIP3
UP00026_1_Zscan4_primary	122	68.5393	C2CD4A,ISL1,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,NOL4,GABRB3,ADAMTS2,NBEA,EML5,LIG4,MAGI2,DCX,HMGCLL1,JAKMIP2,SYT14,CPE,KLHL1,CCDC158,CACNA2D1,NKX6-1,BMP5,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,ELAVL4,MMP16,ACVR1C,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,KL,ST18,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,TRPM3,KCNK16,TSHZ3,GRIK2,UNC5D,TTC8,PAX6,IAPP,C3ORF14,TMEM61,NALCN,PCDH17,SLC18A2,FOXP2,AGBL4,TENM3,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,SLCO1A2,ANKS1B,KCNB2,ENAM,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,DGKB,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,FAM84A,PCP4,MTUS2,PRUNE2,PDK4	KIAA1257,SPTB,FLJ25770,MS4A8,PAM,CACNA1H,NSG1,PCDHAC1,PGR,NECAB2,FAM19A4,LRRTM3,TSC22D1,NEGR1,KIAA0774,GPR27,ROR1,FAM148A,SYT4,MS4A8B,NYAP2,DIRAS2,TMEM132B,KBTBD7,KIAA1486,KCNMA1,SDK1,FAM135B,FAM123C,TSPYL5,ZNF223,MEIS3,SULT4A1,ST8SIA3,TMEM196,HS6ST3,FOXC1,MYO3A,RORB,CADPS,ATRNL1,SGCB,OXGR1,KIAA1804,C1ORF168,D4S234E,ODZ3,SERPINI2,C9ORF150,DACH1,ST6GALNAC5,KIAA1383,SLC35F4,DZIP3,SPATA7,STXBP5L
UP00089_1_Tcf1_primary	122	68.5393	C2CD4A,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,GABRB3,NALCN,RORB,EML5,LIG4,NSG1,MAGI2,DCX,FAM19A4,RASEF,TSC22D1,CPE,KLHL1,CCDC158,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,ABHD10,MEIS2,IGSF11,MAP10,NBEA,ZNF585B,PCLO,SYT14,FAM135A,TRPM3,TSPYL5,KCNK16,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,MCTP2,CACNB2,SGCB,PAPPA2,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,RTN1,RAB3C,ST6GALNAC5,FAM84A,MTUS2,PDK4,SPATA7,STXBP5L	CADM1,KIAA1257,FLJ25770,CACNA1H,ADAMTS2,PVRL3,PCDHAC1,GLP1R,NECAB2,JAKMIP2,LRRTM3,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,MS4A8B,MMP16,GRIA2,TMEM132D,KL,KIAA1486,AMER3,KCNMA1,SDK1,GNAI1,FAM135B,FAM123C,ZNF223,TSHZ3,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,GAD2,ATRNL1,GDAP1,RIMBP2,HMGCLL1,BARX2,RNF150,PDZRN3,FGF14,D4S234E,ODZ3,PCDH20,NR3C2,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2
UP00106_1_Vax2_3500.1	122	68.5393	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NALCN,PAPPA2,DCX,HMGCLL1,JAKMIP2,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,ROR1,BMP5,DZIP3,ROBO2,SYT4,NRXN1,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN1,CNTN4,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,RASEF,FAM135A,TRPM3,TSPYL5,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,ST8SIA3,PDX1,FOXP2,MYO3A,RORB,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,MCTP2,FGF14,GDAP1,CACNB2,SGCB,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,KIAA1804,SLCO1A2,ANKS1B,NOL4,ENAM,OXGR1,PDZRN3,TMEM63C,GRIK2,KL,PRKACB,CADM1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,ST6GALNAC5,FAM84A,SLC35F4,PCP4,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,KCNB2,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,FAM19A4,LRRTM3,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,MS4A8B,ZSCAN18,MMP16,GRIA4,TMEM132D,ST18,KIAA1486,SDK1,GNAI1,FAM135B,FAM123C,ZNF223,TSHZ3,SULT4A1,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,ATRNL1,SGCZ,BARX2,C1ORF168,RGS17,NEUROD1,RALYL,D4S234E,SLC5A1,ODZ3,SIM1,C9ORF150,KIAA1383,SLC18A2,SYT14
UP00135_1_Hoxc12_3480.1	122	68.5393	ISL1,CPE,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NALCN,RORB,EML5,LIG4,DCX,HMGCLL1,JAKMIP2,FAM19A4,TSC22D1,NEGR1,MTUS2,KLHL1,CCDC158,ROR1,BMP5,DZIP3,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,TMEM132B,KBTBD7,CHODL,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,TRPM3,ZNF223,KCNK16,GRIK2,IAPP,TTC8,MEIS3,C3ORF14,SULT4A1,ST8SIA3,TMEM196,PDX1,FOXP2,MYO3A,TENM3,DACH1,MAPK10,GABRA1,GNAI1,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,NR3C2,RTN1,RAB3C,ST6GALNAC5,SLC35F4,PRUNE2,PDK4,SPATA7	CADM1,KIAA1257,SPTB,FLJ25770,KCNB2,CACNA1H,ADAMTS2,PVRL3,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,LRRTM3,FAM84A,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SYT4,MS4A8B,GRIA2,TMEM132D,KIAA1486,LIMCH1,SDK1,FAM135B,FAM123C,TSPYL5,TSHZ3,UNC5D,TMEM61,PAX6,PCDH17,HS6ST3,FOXC1,C2CD4A,AGBL4,SCG2,C1ORF158,CADPS,GAD2,ATRNL1,RGS17,FGF14,D4S234E,ODZ3,SIM1,PCDH20,C9ORF150,KIAA1383,SLC18A2,PCP4,STXBP5L,SYT14
