FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
UP00060_1_Max_primary	79	44.382	ELAVL4,FOXP2,MMP16,ACVR1C,SDK1,GRIA2,GABRG2,PDX1,SLC7A2,KLHL1,GRIA4,G6PC2,KCNMA1,CNTN1,MAPK10,SLC30A8,NOL4,MAP9,GABRA1,ST18,GNAI1,TSPYL5,NBEA,TMEM132B,MEIS3,GDAP1,NALCN,CACNB2,LIMCH1,AMER3,ABHD10,RORB,IGSF11,ATRNL1,NSG1,PVRL3,TSC22D1,GAD2,SYT14,HMGCLL1,CHODL,SERPINI2,NKX6-1,RIMS2,FBXW7,JAKMIP2,FAM19A4,SPTB,RASEF,RIMBP2,SOX6,TSHZ3,C2CD4A,UNC5D,KIAA1804,PAX6,SLCO1A2,SLC18A2,DACH1,C3ORF14,OXGR1,PDZRN3,SLC35F4,NEUROD1,SULT4A1,SLC5A1,PAPPA2,ROBO2,FAM135B,RNF180,NRXN1,NECAB2,ZSCAN18,PRUNE2,PDK4,PRKACB,GPM6A,DCX,STXBP5L	CADM1,KIAA1257,ISL1,CPE,FLJ25770,SNAP91,LURAP1L,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,EML5,LIG4,PCDHAC1,MAGI2,GLP1R,PGR,LRRTM3,FAM84A,NEGR1,MTUS2,CCDC158,CACNA2D1,KIAA0774,GPR27,ROR1,BMP5,FAM148A,SCGB2A1,SYT4,MS4A8B,LSAMP,ELP4,NYAP2,DIRAS2,ENAM,CNTN4,TMEM132D,KL,KBTBD7,KIAA1486,MAP10,ZNF585B,PCLO,FAM135A,TRPM3,FAM123C,ZNF223,KCNK16,TTC8,IAPP,TMEM61,ST8SIA3,MEIS2,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,MYO3A,SCG2,TENM3,C1ORF158,CADPS,MCTP2,SGCB,SGCZ,NMNAT3,BARX2,ANKS1B,C1ORF168,GABRB3,RNF150,RGS17,TMEM63C,SLC17A6,RALYL,FGF14,D4S234E,ODZ3,SLC5A8,DSCAM,SIM1,RGS4,CERKL,GRIK2,DGKB,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,C9ORF150,ST6GALNAC5,KIAA1383,PCP4,DZIP3,SPATA7
UP00110_1_Dlx4_3488.2	79	44.382	ELAVL4,FOXP2,AGBL4,ACVR1C,KIAA1257,GRIA2,GABRG2,MYO3A,SLC7A2,SCG2,TMEM63C,G6PC2,SNAP91,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,SLC5A8,MAP9,GABRA1,ST6GALNAC5,GAD2,TMEM132B,KBTBD7,MAP10,ST8SIA3,CACNB2,LIMCH1,KCNMA1,DSCAM,IGSF11,RGS4,SOX6,NBEA,ZNF585B,PGR,DCX,DGKB,SERPINI2,PCDH17,MCTP2,JAKMIP2,LIG4,RIMBP2,TSC22D1,RTN1,IAPP,CPE,NEGR1,PAX6,RAB3C,SLCO1A2,PDX1,ANKS1B,C3ORF14,CADPS,ENAM,OXGR1,ROR1,PDZRN3,BMP5,CCDC158,SULT4A1,GRIK2,SYT4,MTUS2,NRXN1,KL,MEIS2,ABCC9,TMEM196,PRKACB,GPM6A,FGF14,SPATA7,STXBP5L,NOL4	CADM1,ISL1,SPTB,FLJ25770,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,FAM19A4,LRRTM3,FAM84A,KLHL1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,ROBO2,RNF180,MS4A8B,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,MMP16,DIRAS2,GRIA4,TMEM132D,ST18,KIAA1486,CHODL,AMER3,ABHD10,PCLO,RASEF,SDK1,GNAI1,FAM135A,FAM135B,TRPM3,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,MEIS3,UNC5D,TMEM61,NALCN,HS6ST3,FOXC1,C2CD4A,RORB,TENM3,ATRNL1,GDAP1,SGCB,SGCZ,NMNAT3,RIMS2,FBXW7,HMGCLL1,BARX2,KIAA1804,C1ORF168,GABRB3,RNF150,RGS17,NEUROD1,SLC17A6,RALYL,D4S234E,SLC5A1,ODZ3,SIM1,CERKL,PCDH20,NR3C2,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2,PDK4,DZIP3,SYT14
UP00177_1_Hoxd12_3481.1	79	44.382	ELAVL4,FOXP2,MMP16,CHODL,ACVR1C,SDK1,GABRG2,SPTB,SLC7A2,CPE,G6PC2,SNAP91,KCNMA1,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,NOL4,SLC5A8,MAP9,GABRA1,ST18,TMEM132B,KBTBD7,SIM1,GDAP1,ZSCAN18,CACNB2,LIMCH1,DIRAS2,ABHD10,RORB,IGSF11,RGS4,SOX6,CERKL,PCLO,SGCZ,RASEF,HMGCLL1,DGKB,NMNAT3,RNF150,FAM135A,RIMS2,TRPM3,MCTP2,JAKMIP2,ZNF223,PGR,TMEM196,RIMBP2,TSC22D1,RTN1,IAPP,TTC8,BARX2,MTUS2,DACH1,SLCO1A2,ANKS1B,C3ORF14,ST6GALNAC5,SERPINI2,PDZRN3,SLC35F4,BMP5,SLC5A1,PAPPA2,NRXN1,RALYL,MEIS2,ABCC9,PDK4,LSAMP,PRKACB,GPM6A,GRIK2	CADM1,KIAA1257,ISL1,FLJ25770,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,DCX,GLP1R,NECAB2,FAM19A4,LRRTM3,FAM84A,NEGR1,KLHL1,CCDC158,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,FAM148A,SCGB2A1,ROBO2,SYT4,RNF180,MS4A8B,ELP4,NYAP2,GRIA2,GRIA4,ENAM,TMEM132D,KL,KIAA1486,AMER3,MAP10,NBEA,ZNF585B,GNAI1,FAM135B,FAM123C,TSPYL5,KCNK16,TSHZ3,MEIS3,UNC5D,SULT4A1,TMEM61,NALCN,ST8SIA3,PAX6,PCDH17,HS6ST3,PDX1,FOXC1,C2CD4A,AGBL4,MYO3A,SCG2,TENM3,C1ORF158,CADPS,GAD2,ATRNL1,SGCB,OXGR1,FBXW7,KIAA1804,C1ORF168,GABRB3,RGS17,TMEM63C,NEUROD1,SLC17A6,FGF14,D4S234E,ODZ3,DSCAM,PCDH20,NR3C2,RAB3C,C9ORF150,KIAA1383,SLC18A2,PCP4,PRUNE2,DZIP3,SPATA7,STXBP5L,SYT14
MA0492.1.JUND.var.2	78	43.8202	ELAVL4,FOXP2,ZNF585B,MS4A8,DIRAS2,GABRG2,KLHL1,SLC7A2,SCG2,GRIA4,G6PC2,TENM3,DACH1,CNTN1,MAPK10,LIG4,CNTN4,C1ORF158,MAP9,GABRA1,C1ORF168,GAD2,GNAI1,FGF14,SIM1,ELP4,NALCN,CACNB2,LIMCH1,AMER3,ABHD10,RGS4,SOX6,TSC22D1,SLC17A6,SGCZ,SYT14,HMGCLL1,DGKB,CHODL,RNF150,TMEM132B,FAM135A,RIMS2,FBXW7,MCTP2,NR3C2,ZNF223,DCX,KCNK16,C2CD4A,GRIK2,UNC5D,PAX6,RAB3C,IAPP,SLCO1A2,PDX1,CCDC158,ENAM,SERPINI2,ST6GALNAC5,SNAP91,SULT4A1,SLC5A1,SCGB2A1,PAPPA2,ROBO2,MTUS2,NRXN1,RALYL,ABCC9,PRKACB,GPM6A,TRPM3,SPATA7,STXBP5L,PCP4	CADM1,KIAA1257,ISL1,SPTB,CPE,FLJ25770,LURAP1L,SLC30A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,NSG1,PCDHAC1,MAGI2,GLP1R,PGR,NECAB2,JAKMIP2,FAM19A4,LRRTM3,FAM84A,NEGR1,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,BMP5,FAM148A,SYT4,RNF180,MS4A8B,ZSCAN18,LSAMP,NYAP2,MMP16,ACVR1C,GRIA2,TMEM132D,KL,ST18,KBTBD7,KIAA1486,KCNMA1,IGSF11,MAP10,NBEA,PCLO,RASEF,SDK1,FAM135B,FAM123C,TSPYL5,TSHZ3,TTC8,MEIS3,C3ORF14,TMEM61,ST8SIA3,MEIS2,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,MYO3A,RORB,CADPS,ATRNL1,GDAP1,SGCB,NMNAT3,OXGR1,RIMBP2,BARX2,KIAA1804,ANKS1B,NOL4,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,D4S234E,ODZ3,SLC5A8,DSCAM,CERKL,PCDH20,RTN1,C9ORF150,KIAA1383,SLC35F4,SLC18A2,PRUNE2,PDK4,DZIP3
UP00131_1_Gbx2_3110.1	78	43.8202	ELAVL4,FOXP2,MS4A8,ACVR1C,KIAA1257,GRIA2,GABRG2,MYO3A,SLC7A2,SCG2,TMEM63C,G6PC2,TENM3,KCNMA1,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,SLC5A8,DSCAM,MAP9,GABRA1,CCDC158,ST18,TMEM132B,KBTBD7,RGS4,ST8SIA3,GDAP1,CACNB2,LIMCH1,ABCC9,RORB,MAP10,SOX6,PGR,DCX,GLP1R,DGKB,NMNAT3,SERPINI2,FAM135A,FBXW7,JAKMIP2,RIMBP2,TSC22D1,CPE,RTN1,UNC5D,FAM84A,MTUS2,PAX6,RAB3C,SLC18A2,ANKS1B,C3ORF14,C1ORF168,ENAM,PDZRN3,SNAP91,BMP5,NEUROD1,PAPPA2,ROBO2,SYT4,RNF180,NRXN1,KL,MEIS2,PDK4,PCDH20,PRKACB,GPM6A,FGF14,STXBP5L,NYAP2	CADM1,ISL1,SPTB,FLJ25770,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,NECAB2,FAM19A4,LRRTM3,NEGR1,KLHL1,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,FAM148A,SCGB2A1,MS4A8B,ZSCAN18,LSAMP,ELP4,MMP16,DIRAS2,GRIA4,TMEM132D,KIAA1486,CHODL,AMER3,ABHD10,IGSF11,NBEA,ZNF585B,PCLO,RASEF,SDK1,GNAI1,FAM135B,TRPM3,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,IAPP,MEIS3,SULT4A1,TMEM61,NALCN,PCDH17,TMEM196,HS6ST3,PDX1,FOXC1,C2CD4A,AGBL4,CADPS,GAD2,MCTP2,ATRNL1,SGCB,SGCZ,OXGR1,RIMS2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,NOL4,GABRB3,RNF150,RGS17,SLC17A6,RALYL,D4S234E,SLC5A1,ODZ3,SIM1,CERKL,GRIK2,NR3C2,C9ORF150,DACH1,ST6GALNAC5,KIAA1383,SLC35F4,PCP4,PRUNE2,DZIP3,SPATA7,SYT14
UP00142_1_Uncx4.1_2281.2	78	43.8202	ELAVL4,FOXP2,CADM1,MS4A8,ACVR1C,KIAA1257,GABRG2,KLHL1,SLC7A2,CPE,GRIA4,G6PC2,SNAP91,ANKS1B,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,SLC5A8,DSCAM,GABRA1,ST6GALNAC5,ST18,KBTBD7,FGF14,CHODL,ELP4,ST8SIA3,NALCN,CACNB2,LIMCH1,AMER3,ABHD10,IGSF11,RGS4,SOX6,NBEA,ZNF585B,PGR,SGCZ,DCX,HMGCLL1,DGKB,NMNAT3,SERPINI2,FAM135A,FBXW7,JAKMIP2,RIMBP2,TSC22D1,GRIK2,TTC8,SLCO1A2,PDX1,C3ORF14,C1ORF168,ENAM,OXGR1,ROR1,PDZRN3,BMP5,NEUROD1,CCDC158,PAPPA2,ROBO2,SYT4,MEIS2,DIRAS2,PRUNE2,ABCC9,PRKACB,GPM6A,TRPM3,SPATA7,STXBP5L,NOL4	ISL1,SPTB,FLJ25770,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,FAM19A4,LRRTM3,FAM84A,NEGR1,MTUS2,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,NRXN1,MS4A8B,ZSCAN18,LSAMP,NYAP2,MMP16,GRIA2,TMEM132D,KL,TMEM132B,KIAA1486,KCNMA1,MAP10,PCLO,RASEF,SDK1,GNAI1,FAM135B,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,IAPP,MEIS3,UNC5D,SULT4A1,TMEM61,PAX6,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,MYO3A,SCG2,RORB,TENM3,CADPS,GAD2,MCTP2,ATRNL1,GDAP1,SGCB,RIMS2,BARX2,KIAA1804,GABRB3,RNF150,RGS17,TMEM63C,SLC17A6,RALYL,D4S234E,SLC5A1,ODZ3,MAP9,SIM1,CERKL,PCDH20,NR3C2,RTN1,RAB3C,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,PDK4,DZIP3,SYT14
UP00150_1_Irx6_2623.2	78	43.8202	ELAVL4,FOXP2,CADM1,PCP4,MS4A8,DIRAS2,GRIA2,ISL1,SLC7A2,SCG2,G6PC2,SNAP91,ANKS1B,CNTN1,MAPK10,SLC30A8,CNTN4,NOL4,SLC5A8,DSCAM,MAP9,GABRA1,CADPS,MCTP2,KBTBD7,CACNB2,SOX6,PGR,ABHD10,MEIS2,RGS4,TSC22D1,SLC17A6,MAGI2,DCX,GABRG2,DGKB,NMNAT3,SERPINI2,PCDH20,FAM135A,RIMS2,FBXW7,FAM19A4,SGCZ,RIMBP2,TTC8,KCNK16,SYT4,HMGCLL1,C2CD4A,RTN1,UNC5D,CPE,MTUS2,IAPP,SLCO1A2,PDX1,C3ORF14,CCDC158,ENAM,RNF150,ROR1,ST6GALNAC5,BMP5,SULT4A1,SCGB2A1,PAPPA2,ROBO2,C1ORF168,NRXN1,RALYL,ABCC9,PRKACB,GPM6A,TRPM3,SPATA7,GRIK2	KIAA1257,SPTB,FLJ25770,LURAP1L,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,GLP1R,NECAB2,JAKMIP2,LRRTM3,FAM84A,NEGR1,KLHL1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,RNF180,MS4A8B,ZSCAN18,LSAMP,ELP4,NYAP2,MMP16,ACVR1C,GRIA4,TMEM132D,KL,ST18,TMEM132B,KIAA1486,CHODL,LIMCH1,AMER3,KCNMA1,IGSF11,MAP10,NBEA,ZNF585B,PCLO,RASEF,SDK1,GNAI1,FAM135B,FAM123C,TSPYL5,ZNF223,TSHZ3,MEIS3,TMEM61,NALCN,ST8SIA3,PAX6,PCDH17,TMEM196,HS6ST3,FOXC1,AGBL4,MYO3A,RORB,TENM3,C1ORF158,GAD2,ATRNL1,GDAP1,SGCB,OXGR1,BARX2,KIAA1804,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,FGF14,D4S234E,SLC5A1,ODZ3,SIM1,CERKL,NR3C2,RAB3C,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PRUNE2,PDK4,DZIP3,STXBP5L,SYT14
UP00159_1_Six2_2307.2	78	43.8202	FOXP2,MYO3A,MMP16,AGBL4,CHODL,ACVR1C,C2CD4A,SLC7A2,CPE,GRIA4,G6PC2,TENM3,DACH1,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,MAP9,GABRA1,C1ORF168,ST18,MCTP2,KBTBD7,RGS4,SIM1,GDAP1,CACNB2,SOX6,MEIS3,PAM,MAP10,NSG1,NBEA,TSC22D1,PCLO,MAGI2,DCX,HMGCLL1,DGKB,PGR,RNF150,MEIS2,SGCZ,NR3C2,FAM19A4,LIG4,RIMBP2,KCNK16,UNC5D,FAM84A,PAX6,IAPP,SLCO1A2,NOL4,CCDC158,GABRB3,ST6GALNAC5,SLC35F4,TMEM63C,ELP4,SULT4A1,ZNF223,SLC5A1,SCGB2A1,PAPPA2,ROBO2,SYT4,RNF180,NRXN1,FGF14,PCDH17,ABCC9,PRKACB,GPM6A,TRPM3,SPATA7,PCP4	CADM1,KIAA1257,ISL1,SPTB,FLJ25770,SNAP91,LURAP1L,MS4A8,KCNB2,CACNA1H,ADAMTS2,PVRL3,EML5,PCDHAC1,GLP1R,NECAB2,JAKMIP2,LRRTM3,NEGR1,MTUS2,KLHL1,CACNA2D1,KIAA0774,GPR27,ROR1,NKX6-1,BMP5,FAM148A,MS4A8B,ZSCAN18,LSAMP,NYAP2,ELAVL4,DIRAS2,GRIA2,GABRG2,ENAM,TMEM132D,KL,TMEM132B,KIAA1486,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,ZNF585B,RASEF,SDK1,GNAI1,FAM135A,FAM135B,FAM123C,TSPYL5,TSHZ3,TTC8,C3ORF14,TMEM61,NALCN,ST8SIA3,TMEM196,HS6ST3,PDX1,FOXC1,SCG2,RORB,CADPS,GAD2,ATRNL1,SGCB,NMNAT3,OXGR1,RIMS2,FBXW7,BARX2,KIAA1804,ANKS1B,PDZRN3,RGS17,NEUROD1,SLC17A6,RALYL,D4S234E,ODZ3,SLC5A8,DSCAM,CERKL,GRIK2,SERPINI2,PCDH20,RTN1,RAB3C,C9ORF150,KIAA1383,SLC18A2,PRUNE2,PDK4,DZIP3,STXBP5L,SYT14
UP00181_1_Barx1_2877.1	78	43.8202	ELAVL4,FOXP2,CADM1,CHODL,KIAA1257,GRIA2,SYT4,SLC7A2,SCG2,TMEM63C,G6PC2,TENM3,ANKS1B,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,NOL4,SLC5A8,DSCAM,MAP9,GABRA1,ST6GALNAC5,GAD2,GNAI1,KBTBD7,ST8SIA3,GDAP1,NALCN,CACNB2,LIMCH1,DIRAS2,MEIS2,IGSF11,RGS4,SOX6,PCLO,DCX,HMGCLL1,DGKB,NMNAT3,SERPINI2,FAM135A,RIMS2,TRPM3,MCTP2,JAKMIP2,PGR,RIMBP2,TSC22D1,RTN1,IAPP,FAM84A,MTUS2,PAX6,RAB3C,SLCO1A2,PDX1,C3ORF14,CCDC158,NKX6-1,SNAP91,BMP5,PCDH20,PAPPA2,ROBO2,TMEM132B,NRXN1,KL,ZSCAN18,ABCC9,PDK4,PRKACB,GPM6A,ELP4,STXBP5L,NYAP2	ISL1,SPTB,CPE,FLJ25770,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,FAM19A4,LRRTM3,NEGR1,KLHL1,CACNA2D1,KIAA0774,GPR27,ROR1,FAM148A,SCGB2A1,RNF180,MS4A8B,LSAMP,MMP16,ACVR1C,GABRG2,GRIA4,ENAM,TMEM132D,ST18,KIAA1486,AMER3,ABHD10,KCNMA1,MAP10,NBEA,ZNF585B,RASEF,SDK1,FAM135B,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,MEIS3,UNC5D,SULT4A1,TMEM61,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,MYO3A,RORB,C1ORF158,CADPS,ATRNL1,SGCB,SGCZ,OXGR1,FBXW7,BARX2,KIAA1804,C1ORF168,GABRB3,RNF150,PDZRN3,RGS17,NEUROD1,SLC17A6,RALYL,FGF14,D4S234E,SLC5A1,ODZ3,SIM1,CERKL,GRIK2,NR3C2,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,PRUNE2,DZIP3,SPATA7,SYT14
UP00221_1_Phox2a_3947.1	78	43.8202	ELAVL4,FOXP2,CADM1,ACVR1C,KIAA1257,GRIA2,GABRG2,KLHL1,SLC7A2,CPE,G6PC2,TENM3,ANKS1B,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,DSCAM,MAP9,GABRA1,C1ORF168,KBTBD7,FGF14,ST8SIA3,CACNB2,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,RGS4,SOX6,ZNF585B,PGR,CHODL,DCX,ABCC9,DGKB,NMNAT3,SERPINI2,FAM135A,FBXW7,JAKMIP2,RIMBP2,RTN1,UNC5D,FAM84A,PAX6,IAPP,SLCO1A2,PDX1,C3ORF14,CADPS,DIRAS2,OXGR1,ROR1,PDZRN3,ST6GALNAC5,SNAP91,BMP5,NEUROD1,CCDC158,PAPPA2,ROBO2,SYT4,NRXN1,KL,MEIS2,PRUNE2,PDK4,PRKACB,GPM6A,ELP4,SPATA7,NOL4,NYAP2	ISL1,SPTB,FLJ25770,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,FAM19A4,LRRTM3,TSC22D1,NEGR1,MTUS2,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,MS4A8B,ZSCAN18,LSAMP,MMP16,GRIA4,ENAM,TMEM132D,ST18,TMEM132B,KIAA1486,MAP10,NBEA,PCLO,RASEF,SDK1,GNAI1,FAM135B,TRPM3,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,MEIS3,SULT4A1,TMEM61,NALCN,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,MYO3A,SCG2,RORB,GAD2,MCTP2,ATRNL1,GDAP1,SGCB,SGCZ,RIMS2,HMGCLL1,BARX2,KIAA1804,GABRB3,RNF150,RGS17,TMEM63C,SLC17A6,RALYL,D4S234E,SLC5A1,ODZ3,SLC5A8,SIM1,CERKL,GRIK2,PCDH20,NR3C2,RAB3C,C9ORF150,DACH1,KIAA1383,SLC35F4,SLC18A2,PCP4,DZIP3,STXBP5L,SYT14
UP00237_1_Otp_3496.1	78	43.8202	ELAVL4,FOXP2,CADM1,MS4A8,ACVR1C,KIAA1257,GABRG2,KLHL1,SLC7A2,CPE,GRIA4,G6PC2,SNAP91,ANKS1B,LURAP1L,CNTN1,MAPK10,ST8SIA3,CNTN4,C1ORF158,SLC5A8,DSCAM,GABRA1,C1ORF168,MCTP2,KBTBD7,FGF14,CHODL,ELP4,CACNB2,LIMCH1,AMER3,ABHD10,IGSF11,RGS4,SOX6,NBEA,ZNF585B,PGR,SGCZ,DCX,DGKB,NMNAT3,SERPINI2,FAM135A,FBXW7,JAKMIP2,FAM19A4,RIMBP2,TSC22D1,BARX2,MTUS2,SLCO1A2,PDX1,C3ORF14,CADPS,ENAM,OXGR1,ROR1,PDZRN3,BMP5,NEUROD1,CCDC158,SLC5A1,PAPPA2,ROBO2,SYT4,MEIS2,DIRAS2,PRUNE2,ABCC9,PCDH20,PRKACB,GPM6A,TRPM3,SPATA7,GRIK2,NOL4	ISL1,SPTB,FLJ25770,SLC30A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,GLP1R,NECAB2,LRRTM3,FAM84A,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,NRXN1,MS4A8B,ZSCAN18,LSAMP,NYAP2,MMP16,GRIA2,TMEM132D,KL,ST18,TMEM132B,KIAA1486,KCNMA1,MAP10,PCLO,RASEF,SDK1,GNAI1,FAM135B,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,IAPP,MEIS3,UNC5D,SULT4A1,TMEM61,NALCN,PAX6,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,MYO3A,SCG2,RORB,TENM3,GAD2,ATRNL1,GDAP1,SGCB,RIMS2,HMGCLL1,KIAA1804,GABRB3,RNF150,RGS17,TMEM63C,SLC17A6,RALYL,D4S234E,ODZ3,MAP9,SIM1,CERKL,NR3C2,RTN1,RAB3C,C9ORF150,DACH1,ST6GALNAC5,KIAA1383,SLC35F4,SLC18A2,PCP4,PDK4,DZIP3,STXBP5L,SYT14
UP00251_1_Esx1_3124.2	78	43.8202	ELAVL4,FOXP2,PCP4,ACVR1C,KIAA1257,GRIA2,GABRG2,KLHL1,SLC7A2,SCG2,GRIA4,G6PC2,SNAP91,ANKS1B,LURAP1L,CNTN1,MAPK10,SLC30A8,CNTN4,C1ORF158,GABRA1,CCDC158,ST18,MCTP2,KBTBD7,FGF14,ST8SIA3,GDAP1,CACNB2,LIMCH1,AMER3,ABHD10,KCNMA1,DSCAM,IGSF11,RGS4,SOX6,NBEA,PGR,SGCZ,DCX,GLP1R,DGKB,NMNAT3,SERPINI2,FAM135A,FBXW7,JAKMIP2,RIMBP2,HMGCLL1,RTN1,IAPP,CPE,MTUS2,RAB3C,SLCO1A2,PDX1,C3ORF14,C1ORF168,ENAM,CHODL,ROR1,PDZRN3,BMP5,NEUROD1,PAPPA2,ROBO2,SYT4,MEIS2,DIRAS2,PRUNE2,ABCC9,PRKACB,GPM6A,ELP4,SPATA7,GRIK2,NOL4	CADM1,ISL1,SPTB,FLJ25770,MS4A8,KCNB2,PAM,CACNA1H,ADAMTS2,PVRL3,EML5,LIG4,NSG1,PCDHAC1,MAGI2,NECAB2,FAM19A4,LRRTM3,TSC22D1,FAM84A,NEGR1,CACNA2D1,KIAA0774,GPR27,NKX6-1,FAM148A,SCGB2A1,RNF180,NRXN1,MS4A8B,ZSCAN18,LSAMP,NYAP2,MMP16,TMEM132D,KL,TMEM132B,KIAA1486,MAP10,ZNF585B,PCLO,RASEF,SDK1,GNAI1,FAM135B,TRPM3,FAM123C,TSPYL5,ZNF223,KCNK16,TSHZ3,TTC8,MEIS3,UNC5D,SULT4A1,TMEM61,NALCN,PAX6,PCDH17,TMEM196,HS6ST3,FOXC1,C2CD4A,AGBL4,MYO3A,RORB,TENM3,CADPS,GAD2,ATRNL1,SGCB,OXGR1,RIMS2,BARX2,KIAA1804,GABRB3,RNF150,RGS17,TMEM63C,SLC17A6,RALYL,D4S234E,SLC5A1,ODZ3,SLC5A8,MAP9,SIM1,CERKL,PCDH20,NR3C2,C9ORF150,DACH1,ST6GALNAC5,KIAA1383,SLC35F4,SLC18A2,PDK4,DZIP3,STXBP5L,SYT14
